timestamps,,,,,Marker
1496178722.197,4546.391,2207.885,324.969,-2368.381,0
1496178722.225,4561.386,2258.656,723.611,-1775.658,0
1496178722.225,3966.125,2120.777,286.899,-1823.753,0
1496178722.225,3951.210,2078.565,-108.229,-2410.091,0
1496178722.225,4547.591,2211.210,322.329,-2360.830,0
1496178722.227,4564.646,2265.141,724.703,-1779.644,0
1496178722.227,3968.828,2126.870,282.927,-1824.175,0
1496178722.255,3953.921,2082.081,-103.749,-2406.927,0
1496178722.255,4544.678,2207.126,319.281,-2364.881,0
1496178722.256,4562.896,2256.955,718.928,-1780.329,0
1496178722.256,3968.406,2122.790,289.397,-1821.382,0
1496178722.256,3948.805,2073.557,-113.798,-2405.846,0
1496178722.256,4538.679,2205.080,324.356,-2370.924,0
1496178722.315,4573.963,2267.838,726.244,-1784.162,0
1496178722.315,3973.006,2128.822,290.497,-1822.747,0
1496178722.315,3946.258,2067.237,-109.418,-2404.316,0
1496178722.315,4538.323,2200.544,318.181,-2372.888,0
1496178722.316,4575.459,2269.244,718.229,-1778.242,0
1496178722.316,3966.704,2127.722,284.763,-1825.698,0
1496178722.317,3939.018,2070.659,-114.142,-2403.729,0
1496178722.317,4534.961,2201.195,313.742,-2369.799,0
1496178722.317,4574.991,2264.221,720.892,-1782.427,0
1496178722.317,3972.086,2127.285,284.053,-1823.210,0
1496178722.319,3931.721,2067.084,-114.961,-2405.838,0
1496178722.319,4529.303,2198.378,313.237,-2374.354,0
1496178722.345,4486.608,2130.496,-99.274,-2961.058,0
1496178722.345,5073.819,2249.482,326.605,-2929.106,0
1496178722.346,5125.020,2328.621,731.586,-2346.301,0
1496178722.346,4528.921,2192.698,314.875,-2377.469,0
1496178722.495,4474.502,2117.518,-95.897,-2965.920,0
1496178722.495,5071.676,2246.210,325.147,-2936.478,0
1496178722.495,5142.216,2343.449,738.856,-2339.292,0
1496178722.495,4532.212,2198.988,307.777,-2375.038,0
1496178722.496,4474.378,2111.112,-94.318,-2961.731,0
1496178722.496,5068.075,2242.006,325.046,-2935.988,0
1496178722.496,5133.293,2332.375,730.707,-2350.602,0
1496178722.497,4539.157,2192.481,310.283,-2376.474,0
1496178722.497,4474.984,2115.536,-97.464,-2955.516,0
1496178722.497,5067.637,2247.141,324.485,-2933.381,0
1496178722.499,5141.162,2335.868,735.793,-2346.585,0
1496178722.499,4533.892,2195.136,311.064,-2372.316,0
1496178722.555,4436.853,2086.066,-103.534,-2953.567,0
1496178722.555,5028.443,2218.138,304.862,-2940.835,0
1496178722.555,5132.769,2330.797,721.948,-2360.116,0
1496178722.555,4533.570,2192.088,312.643,-2369.230,0
1496178722.556,4425.401,2087.539,-103.777,-2955.482,0
1496178722.556,5023.850,2218.527,302.756,-2944.373,0
1496178722.557,5138.716,2337.873,727.311,-2355.752,0
1496178722.557,4537.908,2194.104,314.008,-2372.241,0
1496178722.558,4428.090,2085.198,-106.036,-2951.323,0
1496178722.558,5025.803,2218.774,304.129,-2944.619,0
1496178722.585,5139.542,2332.491,723.755,-2363.164,0
1496178722.585,4543.092,2203.895,316.304,-2368.277,0
1496178722.585,-831.771,-600.116,-391.998,-269.978,0
1496178722.586,-247.312,-464.651,5.892,-274.750,0
1496178722.586,-121.616,-339.979,433.709,312.282,0
1496178722.587,-708.937,-473.142,26.235,309.499,0
1496178722.587,-837.683,-593.473,-397.319,-273.151,0
1496178722.615,-254.018,-478.765,2.657,-272.166,0
1496178722.615,-116.978,-341.374,427.773,305.752,0
1496178722.615,-710.310,-479.504,25.039,307.489,0
1496178722.615,-835.039,-604.903,-392.544,-269.570,0
1496178722.617,-257.716,-477.535,1.535,-275.745,0
1496178722.617,-117.996,-347.852,426.236,302.457,0
1496178722.675,-708.417,-469.511,28.909,311.281,0
1496178722.675,-845.533,-607.741,-394.301,-267.667,0
1496178722.675,-255.544,-481.783,3.009,-276.983,0
1496178722.675,-117.498,-346.820,426.887,299.371,0
1496178722.676,-703.099,-467.660,29.650,310.728,0
1496178722.676,-851.304,-614.249,-397.155,-275.288,0
1496178722.677,-261.355,-486.107,-3.959,-279.679,0
1496178722.677,-104.794,-336.759,433.757,306.358,0
1496178722.677,-702.961,-468.381,27.791,312.037,0
1496178722.677,-855.986,-611.754,-399.762,-271.605,0
1496178722.679,-263.330,-483.141,2.119,-279.320,0
1496178722.679,-101.690,-332.922,427.990,303.915,0
1496178722.705,-698.402,-462.637,35.776,312.070,0
1496178722.705,-849.894,-608.429,-392.637,-268.418,0
1496178722.705,-266.270,-492.154,-3.622,-281.736,0
1496178722.705,-104.749,-339.916,422.736,301.683,0
1496178722.707,-686.161,-461.885,36.554,313.106,0
1496178722.707,-853.664,-610.258,-393.179,-264.080,0
1496178722.735,-273.783,-494.970,-7.399,-284.126,0
1496178722.735,-98.746,-334.620,426.135,304.903,0
1496178722.735,-689.067,-458.871,36.988,316.910,0
1496178722.735,-858.874,-617.300,-396.186,-266.066,0
1496178722.737,-268.831,-490.980,-3.286,-277.368,0
1496178722.737,-101.394,-333.958,427.680,300.090,0
1496178722.765,-694.587,-461.893,37.257,314.651,0
1496178722.765,-857.722,-619.200,-391.934,-261.918,0
1496178722.765,-271.535,-494.402,-9.703,-284.406,0
1496178722.765,-92.961,-327.088,427.489,297.861,0
1496178722.766,-685.544,-460.557,42.467,319.176,0
1496178722.767,-864.390,-616.036,-392.394,-258.986,0
1496178722.795,-280.519,-495.995,-14.819,-286.108,0
1496178722.795,-91.147,-334.059,426.177,295.276,0
1496178722.795,-684.250,-456.612,40.799,316.162,0
1496178722.795,-857.673,-612.412,-383.474,-256.424,0
1496178722.825,-283.024,-500.580,-10.848,-286.377,0
1496178722.825,-87.729,-324.878,431.573,299.259,0
1496178722.825,-676.733,-448.594,43.480,319.184,0
1496178722.825,-867.554,-620.995,-394.006,-258.306,0
1496178722.826,-282.957,-498.078,-15.646,-289.066,0
1496178722.826,-85.522,-325.547,426.364,289.711,0
1496178722.827,-666.411,-442.651,49.535,323.585,0
1496178722.827,-867.565,-619.866,-390.775,-256.985,0
1496178722.855,-289.711,-499.817,-12.886,-287.757,-1
1496178722.855,-89.823,-326.179,425.971,293.459,0
1496178722.855,-668.767,-451.552,46.816,324.782,0
1496178722.855,-872.300,-625.771,-395.580,-252.842,0
1496178722.856,-289.898,-502.465,-17.927,-288.617,0
1496178722.856,-86.192,-319.178,427.542,292.389,0
1496178722.885,-673.659,-443.365,45.395,324.932,0
1496178722.885,-876.328,-628.307,-393.714,-257.427,0
1496178722.885,-293.294,-505.386,-18.013,-291.594,0
1496178722.885,-78.386,-320.311,426.782,289.248,0
1496178722.887,-666.680,-436.985,49.666,326.854,0
1496178722.887,-873.399,-628.823,-392.263,-250.964,0
1496178722.915,-287.692,-508.209,-10.926,-284.530,0
1496178722.915,-75.473,-319.163,426.637,290.706,0
1496178722.916,-662.544,-440.343,50.638,327.894,0
1496178722.916,-875.367,-626.179,-392.379,-252.239,0
1496178722.916,-302.584,-513.950,-20.721,-292.911,0
1496178722.916,-71.232,-313.849,435.212,290.605,0
1496178722.945,-658.841,-435.915,54.277,330.418,0
1496178722.945,-880.475,-627.159,-393.183,-249.094,0
1496178722.945,-303.814,-511.194,-19.461,-293.169,0
1496178722.945,-80.331,-321.560,420.832,283.017,0
1496178722.947,-662.117,-441.678,55.351,326.181,0
1496178722.947,-880.303,-633.337,-389.630,-246.559,0
1496178722.975,-312.435,-519.814,-29.050,-296.965,0
1496178722.975,-68.625,-319.328,425.500,285.609,0
1496178722.975,-654.944,-432.774,56.775,332.958,0
1496178722.975,-883.778,-627.806,-385.681,-246.012,0
1496178722.977,-311.680,-520.645,-23.892,-297.754,0
1496178722.977,-72.328,-310.090,422.683,278.462,0
1496178723.005,-649.114,-433.211,56.674,329.049,0
1496178723.005,-883.703,-634.848,-392.622,-247.924,0
1496178723.005,-306.029,-519.137,-23.717,-292.840,0
1496178723.005,-67.911,-314.152,421.199,276.091,0
1496178723.007,-642.977,-425.369,59.872,332.281,0
1496178723.007,-891.392,-631.318,-389.398,-242.059,0
1496178723.035,-313.142,-515.427,-26.110,-294.953,0
1496178723.035,-64.081,-312.162,421.625,279.988,0
1496178723.035,-644.136,-428.121,58.735,333.021,0
1496178723.035,-889.750,-633.752,-387.076,-240.313,0
1496178723.037,-320.461,-524.104,-22.651,-298.192,0
1496178723.037,-57.148,-306.687,422.683,278.159,0
1496178723.065,-647.756,-427.975,63.279,330.370,0
1496178723.065,-897.166,-643.229,-395.158,-242.830,0
1496178723.065,-330.981,-528.682,-34.674,-304.538,0
1496178723.065,-59.231,-309.712,421.333,275.238,0
1496178723.067,-641.563,-430.949,60.242,331.570,0
1496178723.067,-906.583,-646.487,-393.565,-246.491,0
1496178723.125,-326.841,-531.056,-35.168,-302.653,0
1496178723.125,-58.206,-311.433,417.904,274.729,0
1496178723.125,-640.579,-421.547,57.763,333.133,0
1496178723.125,-908.341,-652.927,-394.144,-244.790,0
1496178723.126,-333.277,-533.312,-35.553,-304.056,0
1496178723.126,-50.509,-304.181,424.636,274.651,0
1496178723.126,-627.800,-413.824,67.371,339.424,0
1496178723.127,-901.774,-644.157,-389.305,-232.994,0
1496178723.127,-329.455,-529.706,-36.129,-305.017,0
1496178723.127,-49.556,-295.250,425.331,272.856,0
1496178723.128,-620.361,-411.052,73.766,338.736,0
1496178723.128,-900.263,-645.275,-388.048,-236.479,0
1496178723.155,-338.192,-539.352,-36.316,-300.368,0
1496178723.155,-38.886,-291.985,424.725,271.906,0
1496178723.155,-607.728,-403.610,60.721,336.971,0
1496178723.155,-908.109,-648.727,-378.085,-222.530,0
1496178723.156,-358.477,-548.799,-30.359,-292.866,0
1496178723.157,-42.876,-299.143,417.163,262.593,0
1496178723.185,-580.195,-385.655,64.296,333.896,0
1496178723.185,-878.545,-635.985,-377.464,-222.253,0
1496178723.185,-392.689,-569.974,-28.103,-292.873,0
1496178723.185,-68.311,-321.385,414.138,261.527,0
1496178723.187,-568.044,-376.107,66.114,330.740,0
1496178723.187,-882.499,-635.413,-374.742,-223.259,0
1496178723.215,-385.262,-565.082,-29.843,-291.209,0
1496178723.215,-71.913,-318.568,407.701,256.561,0
1496178723.215,-562.498,-382.162,63.152,331.484,0
1496178723.215,-876.253,-628.658,-373.878,-219.014,0
1496178723.217,-393.258,-573.100,-26.002,-289.478,0
1496178723.217,-72.014,-322.495,406.897,254.855,0
1496178723.245,-559.072,-373.044,64.726,331.578,0
1496178723.245,-880.150,-630.282,-366.611,-211.291,0
1496178723.245,-397.693,-570.142,-32.150,-297.653,0
1496178723.245,-82.889,-320.569,403.606,247.454,0
1496178723.247,-561.896,-374.278,61.203,328.503,0
1496178723.247,-877.577,-634.732,-378.029,-218.779,0
1496178723.275,-405.323,-581.751,-28.347,-297.073,0
1496178723.275,-78.342,-318.015,403.094,242.226,0
1496178723.275,-564.854,-378.126,64.861,325.209,0
1496178723.275,-887.667,-636.030,-372.954,-212.653,0
1496178723.277,-410.480,-584.073,-40.737,-298.319,0
1496178723.277,-71.714,-308.822,404.874,248.550,0
1496178723.335,-560.949,-376.335,62.352,329.240,0
1496178723.335,-886.482,-631.258,-376.443,-211.878,0
1496178723.335,-410.177,-584.372,-36.533,-294.968,0
1496178723.335,-65.334,-314.971,404.362,249.171,0
1496178723.336,-552.048,-364.001,72.274,331.694,0
1496178723.336,-890.719,-632.765,-370.029,-211.250,0
1496178723.337,-412.451,-587.720,-39.678,-298.135,0
1496178723.337,-65.155,-312.091,410.297,248.741,0
1496178723.337,-546.850,-362.471,69.442,332.232,0
1496178723.337,-886.354,-634.526,-362.482,-207.495,0
1496178723.339,-413.962,-586.190,-36.933,-297.915,0
1496178723.339,-62.137,-302.887,405.005,246.067,0
1496178723.365,-542.665,-359.603,72.453,333.249,0
1496178723.365,-881.238,-631.950,-370.052,-205.902,0
1496178723.365,-414.669,-588.662,-36.028,-291.374,0
1496178723.365,-58.243,-304.648,408.640,245.999,0
1496178723.367,-535.821,-353.877,70.931,334.843,0
1496178723.367,-884.335,-633.603,-368.059,-204.399,0
1496178723.425,-428.843,-599.123,-35.553,-294.762,537
1496178723.425,-63.576,-305.419,395.401,242.514,0
1496178723.426,-533.390,-352.089,74.970,329.902,0
1496178723.426,-884.361,-624.877,-363.926,-204.215,0
1496178723.428,-424.482,-589.967,-38.635,-293.853,0
1496178723.428,-60.843,-306.159,400.629,241.227,0
1496178723.428,-531.546,-351.607,76.548,330.213,0
1496178723.428,-882.136,-636.531,-358.593,-193.762,0
1496178723.429,-422.197,-594.627,-38.291,-290.379,0
1496178723.429,-57.379,-303.800,406.987,241.758,0
1496178723.429,-514.762,-348.181,81.750,338.526,0
1496178723.429,-874.162,-634.855,-358.866,-196.896,0
1496178723.455,-425.043,-597.268,-36.634,-287.219,0
1496178723.455,-52.211,-303.770,404.687,245.061,0
1496178723.455,-511.923,-336.172,85.591,341.713,0
1496178723.455,-869.903,-621.871,-349.587,-186.410,0
1496178723.456,-424.587,-585.304,-36.219,-285.872,0
1496178723.456,-43.108,-292.924,406.617,244.803,0
1496178723.485,-499.252,-333.292,87.162,340.710,0
1496178723.485,-864.124,-619.627,-356.689,-190.643,0
1496178723.485,-422.609,-596.205,-33.171,-279.283,0
1496178723.485,-38.429,-293.504,413.984,245.326,0
1496178723.487,-505.285,-335.619,81.167,330.392,0
1496178723.487,-871.503,-619.956,-347.470,-187.947,0
1496178723.515,-433.252,-593.359,-34.061,-284.391,0
1496178723.515,-58.296,-298.429,399.762,236.788,0
1496178723.515,-507.274,-341.752,77.580,330.299,0
1496178723.515,-883.127,-640.559,-360.463,-189.906,0
1496178723.517,-431.917,-597.993,-33.504,-286.347,0
1496178723.517,-50.633,-298.758,410.289,239.350,0
1496178723.545,-499.058,-331.804,79.731,333.526,0
1496178723.545,-883.673,-629.440,-360.796,-187.980,0
1496178723.545,-445.258,-606.075,-43.340,-290.581,0
1496178723.545,-55.711,-299.289,398.426,237.050,0
1496178723.547,-501.590,-328.105,86.478,337.816,0
1496178723.547,-868.205,-622.611,-353.065,-188.732,0
1496178723.575,-438.305,-601.015,-39.211,-285.775,0
1496178723.575,-57.406,-304.727,398.958,230.830,0
1496178723.575,-503.942,-335.828,79.750,330.396,0
1496178723.575,-879.080,-626.931,-358.555,-184.708,0
1496178723.576,531.739,374.338,-45.221,-290.091,0
1496178723.605,921.311,679.871,402.540,230.946,0
1496178723.605,483.399,654.323,87.390,338.500,0
1496178723.605,102.815,359.982,-348.551,-182.415,0
1496178723.605,530.011,365.755,-47.226,-293.004,0
1496178723.607,927.303,673.876,393.108,226.006,0
1496178723.607,486.877,655.965,86.889,333.362,0
1496178723.755,93.656,351.048,-361.188,-184.540,0
1496178723.755,526.982,367.475,-49.761,-293.075,0
1496178723.755,932.426,687.014,403.258,229.290,0
1496178723.755,492.001,651.672,91.422,331.436,0
1496178723.756,87.003,342.468,-357.882,-185.220,0
1496178723.756,513.769,365.500,-55.584,-292.810,0
1496178723.757,920.047,682.201,394.716,227.543,0
1496178723.757,483.122,655.995,88.879,334.644,0
1496178723.757,91.147,341.870,-352.486,-183.582,0
1496178723.757,518.286,361.790,-49.118,-293.030,0
1496178723.758,924.445,676.610,395.150,223.702,0
1496178723.758,490.149,663.344,91.751,339.495,0
1496178723.785,77.594,344.132,-361.847,-183.261,0
1496178723.785,501.723,353.679,-67.840,-308.450,0
1496178723.786,938.470,696.035,387.828,226.866,0
1496178723.786,496.649,675.484,94.432,346.313,0
1496178723.815,80.178,352.730,-353.323,-173.885,0
1496178723.815,500.817,359.969,-71.426,-302.477,0
1496178723.815,938.937,689.187,389.754,223.029,0
1496178723.815,503.187,672.900,100.121,345.640,0
1496178723.817,74.187,342.625,-358.454,-181.888,0
1496178723.817,502.141,354.475,-71.097,-302.739,0
1496178723.875,945.303,703.948,391.470,219.614,0
1496178723.875,505.173,677.144,102.604,349.024,0
1496178723.875,75.338,347.454,-359.992,-177.067,0
1496178723.875,505.694,362.804,-68.913,-300.219,0
1496178723.876,938.350,693.140,384.432,212.901,0
1496178723.876,501.657,676.471,99.425,348.059,0
1496178723.877,67.414,337.857,-362.411,-180.115,0
1496178723.877,494.508,357.493,-78.678,-309.508,0
1496178723.878,943.253,695.504,386.216,224.398,0
1496178723.878,503.441,679.407,105.469,352.633,0
1496178723.879,68.090,333.694,-360.848,-179.008,0
1496178723.879,493.663,350.911,-79.209,-310.776,0
1496178723.995,49.486,5.228,-535.327,-848.589,0
1496178723.995,489.375,27.475,-256.464,-974.119,0
1496178723.995,930.610,375.662,206.250,-449.368,0
1496178723.995,497.433,362.972,-70.073,-309.105,0
1496178723.996,50.459,14.724,-544.584,-844.142,0
1496178723.996,474.864,16.398,-267.758,-982.728,0
1496178723.996,936.224,376.900,209.451,-449.252,0
1496178723.997,500.346,359.072,-66.774,-305.862,0
1496178723.997,49.707,10.730,-538.794,-840.810,0
1496178723.997,476.865,21.379,-266.677,-985.054,0
1496178723.999,932.817,381.889,208.782,-451.555,0
1496178723.999,494.460,354.516,-66.894,-309.939,0
1496178724.025,29.209,-7.581,-544.344,-853.488,0
1496178724.025,456.569,1.427,-288.387,-1013.328,0
1496178724.026,934.451,367.655,200.453,-472.076,0
1496178724.026,501.277,351.094,-64.691,-311.521,0
1496178724.055,36.857,-2.124,-541.401,-849.988,0
1496178724.055,460.335,-0.084,-282.688,-1017.999,0
1496178724.055,938.315,360.788,203.217,-471.407,0
1496178724.055,506.599,360.253,-59.582,-303.828,0
1496178724.056,36.670,-2.367,-543.690,-850.257,0
1496178724.057,460.264,973.221,-289.629,-1015.845,0
1496178724.085,937.974,1352.875,207.275,-467.689,0
1496178724.085,513.234,373.246,-59.844,-304.063,0
1496178724.085,52.703,7.431,-539.329,-850.006,0
1496178724.085,462.497,976.722,-289.393,-1015.852,0
1496178724.087,940.121,1348.182,197.323,-475.887,0
1496178724.087,518.073,1346.708,-53.789,-301.812,0
1496178724.115,47.788,984.461,-541.547,-845.227,0
1496178724.115,468.282,1964.111,-295.041,-1020.097,0
1496178724.115,952.018,2335.837,203.931,-473.116,0
1496178724.115,511.495,2331.872,-52.252,-293.524,0
1496178724.117,31.337,1954.550,-546.843,-846.685,0
1496178724.117,447.002,2927.199,-299.211,-1033.893,0
1496178724.175,946.830,3315.242,199.170,-478.434,0
1496178724.175,510.519,3307.130,-51.710,-287.357,0
1496178724.176,37.908,2936.644,-541.479,-845.421,0
1496178724.176,460.114,2939.140,-298.171,-1038.232,0
1496178724.176,961.719,3327.400,202.981,-474.066,0
1496178724.176,523.455,3318.200,-34.420,-272.779,0
1496178724.177,33.450,2928.824,-541.483,-839.909,0
1496178724.177,459.389,2939.040,-297.367,-1036.481,0
1496178724.177,955.458,3323.970,203.419,-480.371,0
1496178724.177,520.115,3316.132,-36.346,-270.101,0
1496178724.179,28.868,2925.249,-539.568,-837.433,0
1496178724.179,446.374,3899.094,-307.001,-1050.607,0
1496178724.205,-57.387,3494.882,-822.509,-1625.751,0
1496178724.205,385.464,3509.986,-587.368,-1836.169,0
1496178724.206,910.510,3919.241,-64.330,-1263.323,0
1496178724.206,461.554,3906.065,-300.105,-1041.276,0
1496178724.235,-48.912,3508.641,-812.729,-1616.214,0
1496178724.235,386.436,3512.241,-594.523,-1846.188,0
1496178724.235,916.704,3926.930,-71.698,-1267.482,0
1496178724.235,445.488,3895.093,-301.088,-1031.818,0
1496178724.237,-89.726,3474.578,-830.763,-1622.677,0
1496178724.237,367.744,3491.783,-608.169,-1866.459,0
1496178724.265,920.253,3920.868,-71.088,-1272.867,0
1496178724.265,446.722,3893.974,-292.797,-1028.830,0
1496178724.265,-90.717,3477.910,-826.189,-1623.537,0
1496178724.265,374.607,3502.072,-608.132,-1871.732,0
1496178724.267,937.950,3938.023,-73.358,-1264.804,0
1496178724.267,453.674,3902.875,-288.406,-1016.069,0
1496178724.295,-98.185,3472.297,-822.737,-1618.249,0
1496178724.295,376.036,3498.538,-613.233,-1876.669,0
1496178724.295,949.043,3948.629,-67.311,-1265.455,0
1496178724.295,460.193,3908.522,-279.572,-1004.120,0
1496178724.297,-105.291,3467.495,-818.586,-1618.537,0
1496178724.297,380.486,3504.918,-618.723,-1883.202,0
1496178724.325,966.998,3955.641,-65.287,-1274.218,0
1496178724.325,465.717,3912.023,-271.412,-995.283,0
1496178724.325,-114.832,3466.376,-826.394,-1617.063,0
1496178724.325,378.048,3502.225,-625.055,-1890.155,0
1496178724.326,976.927,3962.515,-61.278,-1272.003,0
1496178724.326,464.292,3910.867,-275.522,-992.560,0
1496178724.355,-118.284,3462.629,-826.226,-1620.411,0
1496178724.355,381.545,3505.027,-628.417,-1899.860,0
1496178724.355,987.672,3969.939,-62.258,-1271.510,0
1496178724.355,469.367,3916.159,-260.821,-976.090,0
1496178724.357,-123.901,3453.219,-825.347,-1609.180,0
1496178724.357,386.769,3504.735,-622.942,-1905.339,0
1496178724.385,997.459,3981.806,-54.389,-1270.175,0
1496178724.385,475.231,3922.876,-252.387,-966.306,0
1496178724.385,-126.354,3451.458,-820.556,-1608.065,0
1496178724.385,379.495,3507.121,-635.138,-1912.239,0
1496178724.415,1003.279,3984.312,-54.015,-1273.320,0
