timestamps,,,,,Marker
1496178975.065,-367.434,-431.139,854.881,1038.583,0
1496178975.065,-177.135,-343.168,478.808,399.274,0
1496178975.067,345.858,-194.594,932.318,503.458,0
1496178975.067,144.835,-279.385,1314.291,1147.392,0
1496178975.185,-382.667,-434.711,860.068,1033.617,0
1496178975.185,-171.469,-339.357,474.694,392.796,0
1496178975.185,342.848,-188.932,926.921,494.953,0
1496178975.185,131.749,-301.511,1307.387,1144.389,0
1496178975.186,-378.197,-442.785,860.416,1035.322,0
1496178975.186,-161.120,-329.461,474.100,390.429,0
1496178975.187,353.824,-190.619,929.113,502.235,0
1496178975.187,131.981,-291.458,1310.614,1149.333,0
1496178975.187,-385.142,-446.428,847.992,1032.469,0
1496178975.188,-154.673,-325.635,473.999,390.406,0
1496178975.188,354.468,-182.967,936.312,501.420,0
1496178975.188,119.292,-299.532,1309.593,1146.221,0
1496178975.215,-384.099,-438.514,846.149,1012.307,0
1496178975.215,-107.154,-298.300,480.906,372.732,0
1496178975.215,400.667,-150.479,945.385,505.500,0
1496178975.215,111.550,-307.902,1311.291,1144.830,0
1496178975.217,-394.372,-460.288,837.487,1010.773,0
1496178975.217,-93.832,-275.569,484.145,378.326,0
1496178975.245,406.894,-146.062,955.554,510.178,0
1496178975.245,101.146,-311.463,1306.530,1146.880,0
1496178975.246,-391.096,-453.467,834.125,1011.394,0
1496178975.246,-93.137,-275.898,486.015,374.179,0
1496178975.247,410.114,-142.741,953.504,514.105,0
1496178975.247,100.285,-316.665,1305.936,1149.251,0
1496178975.275,-396.111,-448.552,830.916,1004.849,0
1496178975.275,-84.976,-277.229,484.280,374.706,0
1496178975.275,414.680,-141.035,959.133,510.579,0
1496178975.275,88.153,-328.958,1303.179,1153.451,0
1496178975.277,-408.468,-461.272,825.504,1003.772,0
1496178975.277,-77.549,-268.729,486.183,368.438,0
1496178975.305,421.427,-134.210,962.962,514.599,0
1496178975.305,85.382,-327.828,1302.446,1152.078,0
1496178975.305,-407.122,-459.690,832.472,1000.055,0
1496178975.305,-73.857,-262.446,482.720,367.051,0
1496178975.307,422.986,-138.227,961.149,520.265,0
1496178975.307,69.484,-332.451,1297.629,1150.575,0
1496178975.335,-414.901,-465.311,819.554,997.482,0
1496178975.335,-64.784,-258.713,486.482,366.688,0
1496178975.336,424.901,-131.469,964.522,516.690,0
1496178975.336,62.535,-345.552,1307.787,1155.668,0
1496178975.337,-423.690,-476.710,826.047,994.419,0
1496178975.337,-56.998,-257.385,482.907,364.504,0
1496178975.365,438.859,-123.589,966.411,522.180,0
1496178975.365,58.279,-350.215,1298.459,1155.388,0
1496178975.366,-427.785,-482.885,816.256,990.563,0
1496178975.366,-52.245,-247.479,486.490,361.822,0
1496178975.367,437.565,-122.085,968.580,528.579,-1
1496178975.367,44.179,-355.014,1298.497,1158.574,0
1496178975.395,-429.535,-477.148,816.648,987.089,0
1496178975.395,-45.961,-249.883,483.644,360.371,0
1496178975.395,439.487,-116.378,974.055,525.908,0
1496178975.395,42.018,-356.207,1299.181,1159.326,0
1496178975.397,-438.799,-476.882,811.951,985.409,0
1496178975.397,-32.584,-244.849,486.946,356.893,0
1496178975.425,441.824,-118.805,973.681,529.151,0
1496178975.425,35.372,-358.914,1296.735,1160.250,0
1496178975.425,-436.334,-487.500,808.413,986.404,0
1496178975.425,-27.213,-245.339,491.243,362.787,0
1496178975.427,457.139,-106.224,983.117,535.823,0
1496178975.427,28.603,-369.031,1298.093,1160.586,0
1496178975.485,-446.327,-490.776,804.280,983.910,0
1496178975.485,-21.259,-229.157,490.559,354.978,0
1496178975.485,455.935,-107.365,984.545,537.240,0
1496178975.485,18.860,-366.589,1293.283,1163.750,0
1496178975.486,-449.566,-491.808,804.434,981.591,0
1496178975.486,-15.190,-226.479,487.197,356.052,0
1496178975.487,465.386,-101.460,986.711,542.285,0
1496178975.487,9.387,-384.566,1296.840,1160.747,0
1496178975.487,-456.567,-498.585,795.058,976.864,0
1496178975.487,-3.035,-216.389,492.549,358.681,0
1496178975.488,469.230,-97.825,991.947,540.767,0
1496178975.488,4.881,-390.281,1298.934,1164.098,0
1496178975.545,-460.355,-498.286,794.609,973.490,0
1496178975.545,3.271,-218.472,498.847,353.351,0
1496178975.545,471.115,-97.798,988.704,548.793,0
1496178975.545,-2.592,-391.541,1291.305,1167.501,0
1496178975.546,-467.409,-503.720,789.403,968.972,0
1496178975.546,11.188,-207.271,499.725,356.736,0
1496178975.547,473.516,-94.769,998.794,544.354,0
1496178975.547,-8.852,-392.301,1289.626,1169.573,0
1496178975.547,-465.064,-498.342,788.509,975.278,0
1496178975.547,19.853,-201.261,500.817,350.573,0
1496178975.549,478.554,-91.231,1002.164,551.673,0
1496178975.549,-13.254,-393.804,1291.414,1172.101,0
1496178975.605,-468.295,-508.772,793.756,964.578,0
1496178975.605,21.914,-201.683,489.527,345.756,0
1496178975.605,482.630,-83.160,999.670,553.939,0
1496178975.605,-24.717,-401.366,1296.410,1170.280,0
1496178975.606,-484.235,-515.152,782.484,955.352,0
1496178975.606,25.676,-189.757,497.736,345.815,0
1496178975.607,486.965,-84.750,1005.463,554.350,0
1496178975.607,-30.686,-405.749,1286.810,1172.939,0
1496178975.607,-479.650,-513.024,780.887,960.154,0
1496178975.607,43.295,-189.652,500.821,346.661,0
1496178975.635,492.623,-76.290,1009.547,560.764,0
1496178975.635,-30.914,-413.509,1293.392,1180.587,0
1496178975.635,-485.121,-511.188,772.906,956.219,0
1496178975.635,43.905,-183.029,491.015,341.724,0
1496178975.636,496.090,-77.188,1009.281,562.286,0
1496178975.636,-47.452,-418.932,1288.826,1174.981,0
1496178975.638,-489.190,-517.864,778.531,954.952,0
1496178975.638,55.928,-167.475,504.494,346.182,0
1496178975.665,499.325,-69.420,1017.902,566.677,0
1496178975.665,-58.040,-428.099,1286.036,1175.583,0
1496178975.665,-487.298,-526.077,774.350,952.614,0
1496178975.665,71.509,-169.303,501.809,346.649,0
1496178975.667,511.072,-60.448,1020.030,570.009,0
1496178975.667,-59.352,-437.340,1285.284,1180.206,0
1496178975.695,-488.936,-529.110,772.128,955.920,0
1496178975.695,70.862,-167.276,505.560,343.276,0
1496178975.695,503.278,-70.987,1023.227,570.656,0
1496178975.695,-75.064,-442.165,1283.317,1179.417,0
1496178975.698,-492.706,-535.524,771.826,947.109,0
1496178975.698,82.029,-152.612,508.555,341.092,0
1496178975.755,512.437,-61.641,1020.179,571.071,0
1496178975.755,-71.963,-441.604,1287.849,1182.502,0
1496178975.755,-501.954,-536.197,759.723,941.993,0
1496178975.755,89.270,-148.472,508.955,340.034,0
1496178975.756,520.231,-54.569,1026.840,581.771,0
1496178975.756,-87.274,-450.422,1281.705,1181.866,0
1496178975.757,-506.020,-531.230,757.449,939.581,0
1496178975.757,91.274,-151.311,504.486,336.432,0
1496178975.758,518.941,-53.110,1030.154,581.794,0
1496178975.758,-99.635,-466.519,1274.625,1182.135,0
1496178975.759,-515.242,-548.640,746.510,934.431,0
1496178975.759,102.202,-140.386,508.207,337.408,0
1496178975.785,526.185,-54.236,1029.540,585.751,0
1496178975.785,-97.858,-458.426,1283.388,1186.874,0
1496178975.785,-511.891,-545.995,759.061,931.903,0
1496178975.785,114.574,-123.325,509.258,337.468,0
1496178975.787,529.779,-47.968,1040.625,586.203,0
1496178975.787,-110.593,-467.147,1279.382,1186.182,0
1496178975.845,-517.344,-547.570,747.849,925.549,0
1496178975.845,115.920,-134.534,504.774,332.112,0
1496178975.845,527.206,-57.273,1037.798,589.666,0
1496178975.845,-118.398,-475.667,1275.497,1187.106,0
1496178975.846,-521.230,-548.954,747.804,924.071,0
1496178975.846,124.679,-119.768,505.249,332.569,0
1496178975.847,1030.670,757.960,166.671,-145.845,0
1496178975.848,373.711,324.618,399.320,450.880,0
1496178975.848,-18.806,253.717,-130.033,181.806,0
1496178975.848,635.589,688.523,-366.196,-410.591,0
1496178975.848,1036.006,764.172,170.126,-144.012,0
1496178975.849,360.689,307.616,400.712,447.754,0
1496178975.849,-23.675,252.561,-133.597,179.020,0
1496178975.875,644.964,697.596,-360.683,-407.034,0
1496178975.875,1036.964,768.207,170.317,-139.420,0
1496178975.876,351.343,315.735,392.824,448.835,0
1496178975.876,-33.500,246.259,-136.058,172.684,0
1496178975.905,641.890,692.140,-364.150,-415.452,0
1496178975.905,1033.688,757.156,166.143,-141.413,0
1496178975.906,348.598,311.046,399.941,452.773,0
1496178975.906,-38.007,243.350,-144.824,169.191,0
1496178975.907,660.018,706.448,-360.429,-413.313,0
1496178975.907,1052.877,781.110,183.223,-127.598,0
1496178975.908,338.253,301.946,398.161,452.937,262
1496178975.908,-41.163,239.872,-147.614,166.267,0
1496178975.965,662.407,713.498,-359.528,-413.321,0
1496178975.965,1044.186,776.749,173.275,-133.021,0
1496178975.965,332.920,300.596,398.198,455.264,0
1496178975.965,-42.057,240.545,-151.122,161.091,0
1496178975.966,673.668,716.539,-360.149,-416.335,0
1496178975.966,1053.808,781.237,194.630,-124.699,0
1496178975.967,323.881,292.425,391.635,456.614,0
1496178975.967,-42.203,237.388,-158.295,156.401,0
1496178975.968,687.229,721.296,-356.555,-417.939,0
1496178975.968,1055.065,777.508,189.589,-125.014,0
1496178975.969,313.824,282.918,387.757,456.733,0
1496178975.969,-45.030,239.475,-156.821,156.214,0
1496178975.995,684.764,732.848,-355.017,-424.219,0
1496178975.995,1061.584,783.526,194.249,-108.876,0
1496178975.997,305.559,279.103,388.725,456.737,0
1496178975.997,-50.767,229.505,-158.269,150.952,0
1496178976.025,700.969,744.801,-352.609,-417.393,0
1496178976.025,1062.182,787.883,196.904,-113.132,0
1496178976.025,297.204,267.951,388.594,461.535,0
1496178976.025,-58.748,232.807,-165.655,144.687,0
1496178976.026,704.754,742.265,-357.613,-426.732,0
1496178976.026,1063.760,786.271,196.612,-112.855,0
1496178976.028,290.293,256.383,386.006,463.536,0
1496178976.028,-59.975,221.490,-167.308,137.361,0
1496178976.055,710.278,746.016,-347.343,-424.989,0
1496178976.055,1064.220,792.917,202.495,-100.865,0
1496178976.057,285.087,258.571,387.412,466.079,0
1496178976.057,-58.015,224.572,-171.373,134.320,0
1496178976.085,725.593,758.945,-351.304,-421.997,0
1496178976.085,1074.109,798.886,207.443,-95.319,0
1496178976.085,275.288,258.089,384.017,470.384,0
1496178976.085,-55.150,223.715,-169.320,127.267,0
1496178976.086,735.167,765.647,-346.247,-424.626,0
1496178976.086,1076.521,797.741,210.764,-90.857,0
1496178976.087,267.244,251.955,389.488,468.009,0
1496178976.087,-57.858,225.077,-182.832,124.226,0
1496178976.115,741.510,773.595,-345.623,-422.405,0
1496178976.115,1073.940,799.854,216.759,-88.856,0
1496178976.116,257.913,239.901,382.678,467.796,0
1496178976.117,-74.265,215.506,-185.271,118.905,0
1496178976.145,742.804,763.875,-354.569,-434.646,0
1496178976.145,1072.908,787.060,215.278,-88.785,0
1496178976.145,246.633,228.012,383.501,469.823,0
1496178976.145,-66.654,210.431,-187.474,113.407,0
1496178976.146,754.607,781.183,-342.418,-433.583,0
1496178976.146,1075.956,798.729,219.571,-82.360,0
1496178976.148,232.882,222.178,376.503,471.779,0
1496178976.148,-74.220,217.114,-192.171,115.722,0
1496178976.175,763.287,790.144,-341.905,-430.330,0
1496178976.175,1077.785,807.379,218.835,-76.137,0
1496178976.176,225.409,218.161,377.779,469.666,0
1496178976.176,-75.189,209.601,-195.698,106.836,0
1496178976.205,774.062,791.180,-347.186,-436.792,0
1496178976.205,1084.146,804.088,226.314,-74.940,0
1496178976.205,221.015,213.689,378.908,475.328,0
1496178976.206,-76.950,204.043,-196.491,104.117,0
1496178976.207,779.287,790.424,-345.009,-437.937,0
1496178976.207,1082.015,800.954,229.041,-67.853,0
1496178976.208,208.946,207.061,375.493,473.649,0
1496178976.208,-79.033,203.351,-200.081,101.316,0
1496178976.265,797.878,814.909,-339.508,-436.261,0
1496178976.265,1084.352,1786.107,235.978,-64.943,0
1496178976.265,204.601,1184.013,375.250,473.724,0
1496178976.265,-80.847,207.043,-206.252,89.303,0
1496178976.266,801.341,813.537,-345.028,-435.820,0
1496178976.266,1089.461,1793.613,235.152,-57.239,0
1496178976.267,190.987,1171.843,367.785,472.916,0
1496178976.267,-78.095,197.700,-208.526,84.419,0
1496178976.267,807.340,815.986,-341.599,-439.889,0
1496178976.268,1085.811,1790.886,240.750,-53.215,0
1496178976.269,185.482,1172.812,371.802,478.133,0
1496178976.269,-77.631,200.090,-211.263,84.980,0
1496178976.295,817.512,830.415,-337.919,-445.884,0
1496178976.295,1092.075,1798.935,249.337,-43.929,0
1496178976.296,174.135,1161.738,371.394,479.745,0
1496178976.296,-84.965,196.952,-217.221,75.350,0
1496178976.355,829.218,837.640,-332.443,-436.100,0
1496178976.355,1089.592,1806.306,249.693,-43.413,0
1496178976.355,170.781,1161.813,375.673,479.038,0
1496178976.355,-79.351,201.309,-210.661,76.692,0
1496178976.356,836.477,834.708,-334.175,-439.133,0
1496178976.356,1095.130,1803.580,257.038,-38.831,0
1496178976.357,157.949,1151.386,367.595,482.460,0
1496178976.357,-85.021,196.197,-222.778,66.897,0
1496178976.358,850.779,846.575,-334.422,-444.736,0
1496178976.358,1093.425,1804.489,256.817,-33.846,0
1496178976.359,151.846,1141.599,366.540,481.058,0
1496178976.359,-86.715,193.620,-227.816,62.529,0
1496178976.415,-1040.670,-480.328,-126.235,578.671,0
1496178976.415,-1272.798,-1418.389,-723.695,155.326,0
1496178976.415,-324.556,-752.401,-825.218,-351.962,0
1496178976.416,-92.374,195.303,-232.921,65.948,0
1496178976.416,-1055.749,-480.399,-129.477,575.586,0
1496178976.416,-1268.445,-1410.767,-721.765,155.999,0
1496178976.417,-312.794,-737.748,-820.633,-353.447,0
1496178976.417,-87.785,192.764,-233.190,75.346,0
1496178976.418,-1062.156,-484.506,-134.268,578.574,0
1496178976.418,-1277.709,-1419.212,-736.474,142.120,0
1496178976.419,-308.441,-735.384,-821.923,-357.811,0
1496178976.420,-88.585,199.896,-227.797,77.324,0
1496178976.445,-91.259,-492.995,-139.732,577.508,0
1496178976.445,-295.129,-1415.146,-730.789,136.933,0
1496178976.446,682.072,-735.848,-817.884,-354.524,0
1496178976.446,892.794,192.394,-221.959,83.510,0
1496178976.475,875.183,-497.083,-137.705,576.214,0
1496178976.475,685.178,-1422.536,-733.796,135.743,0
1496178976.475,693.015,-724.759,-816.830,-357.235,0
1496178976.475,895.199,202.574,-221.002,90.665,0
1496178976.476,873.728,-502.110,-138.251,582.976,0
1496178976.476,689.378,-1407.719,-736.796,132.639,0
1496178976.477,703.868,-704.347,-814.728,-354.318,0
1496178976.477,909.160,209.096,-210.695,101.903,0
1496178976.505,863.777,-508.486,-136.067,582.175,0
1496178976.505,683.685,-1413.273,-744.971,123.230,0
1496178976.506,716.834,-705.958,-811.440,-357.542,0
1496178976.507,892.858,203.961,-211.476,100.770,0
1496178976.595,855.837,-515.035,-141.860,586.469,0
1496178976.595,682.219,-1417.532,-741.037,117.250,0
1496178976.595,722.949,-701.235,-810.913,-363.436,0
1496178976.595,898.240,199.181,-208.570,100.762,0
1496178976.596,843.346,-524.171,-144.702,587.568,0
1496178976.596,685.825,-1419.316,-744.848,115.664,0
1496178976.597,729.430,-696.493,-810.412,-357.991,0
1496178976.597,890.633,194.750,-202.639,103.406,0
1496178976.597,828.292,-537.111,-153.491,578.899,0
1496178976.598,683.768,-1427.069,-752.810,109.912,0
1496178976.599,741.835,-689.918,-804.032,-360.440,0
1496178976.599,892.379,196.003,-208.219,108.193,0
1496178976.625,798.119,-569.562,-165.893,572.089,0
1496178976.625,684.878,-1430.906,-768.353,86.811,0
1496178976.626,758.949,-686.769,-814.144,-377.405,0
1496178976.627,890.034,181.574,-210.164,112.917,0
1496178976.655,795.019,-572.782,-167.086,574.336,0
1496178976.655,679.613,-1436.647,-774.554,80.468,0
1496178976.655,774.814,-679.794,-812.798,-371.297,0
1496178976.655,886.747,184.102,-203.638,110.737,0
1496178976.656,776.734,-587.282,-172.108,566.382,0
1496178976.656,685.806,-1428.561,-777.654,75.247,0
1496178976.658,783.502,-676.125,-811.493,-373.665,0
1496178976.658,887.794,189.637,-204.415,115.946,0
1496178976.685,771.409,-592.869,-174.139,575.511,0
1496178976.685,687.429,-1426.097,-773.608,74.488,0
1496178976.686,791.310,-668.137,-805.277,-373.900,0
1496178976.686,891.168,188.594,-197.366,124.398,0
1496178976.715,764.217,-593.393,-176.477,572.867,0
1496178976.715,686.333,-1432.099,-780.710,69.046,0
1496178976.715,800.140,-658.712,-802.637,-373.235,0
1496178976.715,885.969,189.820,-193.009,129.032,0
1496178976.716,754.272,-597.473,-178.432,570.230,0
1496178976.716,677.997,-1430.083,-785.070,66.424,0
1496178976.718,803.177,-652.975,-802.558,-376.114,0
1496178976.718,883.344,186.642,-197.407,129.713,0
1496178976.745,744.474,-604.284,-177.565,574.796,0
1496178976.745,683.742,-1437.369,-790.160,58.331,0
1496178976.747,819.401,-637.552,-799.031,-370.968,0
1496178976.747,884.993,179.495,-189.254,134.298,0
1496178976.775,735.850,-616.906,-179.611,570.578,0
1496178976.775,685.918,-1427.088,-791.342,56.244,0
1496178976.775,825.927,-637.043,-799.338,-377.599,0
1496178976.775,889.253,187.883,-183.180,143.502,0
1496178976.776,738.595,-612.212,-179.973,578.185,0
1496178976.776,690.103,-1429.493,-793.040,51.618,0
1496178976.778,837.595,-628.142,-798.261,-371.054,0
1496178976.778,885.595,185.336,-184.919,143.786,0
1496178976.805,712.629,-630.527,-188.199,567.967,0
1496178976.805,686.273,-1437.114,-796.131,45.657,0
1496178976.807,844.271,-626.946,-790.882,-373.825,0
1496178976.807,877.199,182.565,-185.488,146.752,0
1496178976.835,707.714,-638.010,-187.320,570.477,0
1496178976.835,688.809,-1439.815,-796.038,42.253,0
1496178976.835,854.350,-614.196,-790.404,-375.377,0
1496178976.835,883.534,177.138,-184.725,150.537,0
1496178976.836,-71.015,-0.997,316.500,493.936,0
1496178976.838,-81.539,-797.307,-293.821,-43.540,0
1496178976.838,95.652,43.420,-278.340,-449.226,0
1496178976.865,109.214,826.318,325.285,77.448,0
1496178976.865,-79.493,-12.897,311.100,492.107,0
1496178976.865,-1057.474,-784.315,-291.480,-39.295,0
1496178976.865,-883.114,44.015,-276.197,-451.110,0
1496178976.867,-876.058,827.440,328.146,76.924,0
1496178976.867,-1069.254,-12.856,308.396,487.354,0
1496178976.895,-2037.017,-781.828,-297.322,-43.652,0
1496178976.895,-1846.549,48.514,-272.270,-449.813,0
1496178976.895,-874.226,825.069,337.829,81.850,0
1496178976.895,-1070.369,-11.726,308.845,491.191,0
1496178976.897,-2033.539,-787.595,-299.330,-50.668,0
1496178976.897,-1837.790,57.306,-269.308,-446.638,0
1496178976.925,-876.002,823.288,331.078,83.248,0
1496178976.925,-1092.632,-35.523,294.685,486.258,0
1496178976.925,-2037.065,-788.223,-298.130,-54.849,0
1496178976.925,-1830.004,69.401,-267.382,-446.155,0
1496178976.927,-876.922,823.105,337.085,90.018,0
1496178976.927,-1096.683,-42.184,299.300,487.545,0
1496178976.955,-2037.641,-784.517,-299.686,-59.880,0
1496178976.955,-1820.905,73.575,-261.873,-445.519,0
1496178976.955,-878.501,822.761,336.711,90.773,0
1496178976.955,-1107.311,-40.804,298.698,486.131,0
1496178976.957,-2029.283,-785.063,-302.191,-58.720,0
1496178976.957,-1825.239,63.279,-267.120,-452.610,0
1496178976.985,-880.184,823.206,335.884,94.468,0
1496178976.985,-1111.223,-44.570,294.917,486.239,0
1496178976.986,-2035.098,-786.843,-309.252,-65.216,0
1496178976.986,-1812.389,74.618,-268.044,-450.946,0
1496178976.987,-881.788,817.379,340.342,97.692,0
1496178976.987,-1123.625,-60.394,288.866,481.662,0
1496178977.015,-2028.486,-777.516,-308.302,-68.223,0
1496178977.015,-1799.404,88.658,-250.912,-447.816,0
1496178977.015,-887.764,812.727,340.200,99.405,0
1496178977.015,-1132.642,-58.898,291.215,483.786,0
1496178977.017,-2026.467,-781.334,-307.289,-70.923,0
1496178977.017,-1787.837,83.938,-259.846,-446.293,0
1496178977.045,-889.915,811.616,335.106,106.503,0
1496178977.045,-1140.234,-66.206,280.309,480.491,0
1496178977.045,-2028.026,-780.022,-309.443,-77.180,0
1496178977.045,-1774.051,102.810,-249.094,-440.100,0
1496178977.047,-886.010,821.142,347.347,112.266,0
1496178977.047,-1148.114,-71.987,289.637,483.775,0
1496178977.075,-2027.099,-789.528,-318.408,-78.687,0
1496178977.075,-1771.908,111.311,-253.803,-445.403,0
1496178977.075,-895.020,811.616,349.269,108.272,0
1496178977.075,-1160.164,-76.472,278.626,477.828,0
1496178977.077,-2022.151,-772.789,-318.236,-78.714,0
1496178977.077,-1763.987,110.738,-247.239,-439.651,0
1496178977.105,-887.315,812.424,352.583,114.574,0
1496178977.105,-1163.268,-93.488,279.614,484.051,0
1496178977.135,-2020.202,-774.075,-320.281,-84.813,0
1496178977.135,-1749.480,114.190,-239.703,-438.503,0
1496178977.135,-888.580,820.745,355.017,121.182,0
1496178977.135,-1170.938,-89.083,270.223,481.157,0
1496178977.136,-2020.602,-787.872,-318.505,-86.642,0
1496178977.136,-1741.982,122.272,-238.342,-438.335,0
1496178977.137,-897.593,806.852,351.457,120.599,0
1496178977.137,-1183.340,-111.354,267.680,474.320,0
1496178977.138,-2020.647,-775.623,-317.547,-93.509,0
1496178977.138,-1736.705,131.543,-237.643,-439.838,0
1496178977.195,-895.566,816.444,353.465,125.105,0
1496178977.195,-1195.622,-115.722,264.276,473.692,0
1496178977.196,-2019.888,-769.396,-315.648,-97.791,0
1496178977.196,-1724.946,144.401,-232.261,-432.908,0
1496178977.196,-895.921,816.781,361.891,133.909,0
1496178977.196,-1203.531,-115.325,264.598,472.753,0
1496178977.197,-2009.809,-766.281,-324.335,-93.871,-1
1496178977.197,-1715.484,147.726,-229.512,-435.257,0
1496178977.197,-895.457,808.804,362.856,133.038,0
1496178977.197,-1205.469,-116.208,264.044,475.173,0
1496178977.255,-2009.730,-780.444,-321.257,-94.384,0
1496178977.255,-1703.786,153.680,-226.311,-433.769,0
1496178977.255,-896.994,815.307,359.965,136.789,0
1496178977.255,-1215.103,-127.731,258.090,470.722,0
1496178977.256,-2008.594,-777.976,-327.870,-101.101,0
1496178977.256,-1695.173,166.908,-223.932,-432.781,0
1496178977.257,-901.138,808.291,364.319,140.035,0
1496178977.257,-1225.616,-127.054,259.463,475.248,0
1496178977.258,-2008.485,-757.100,-330.738,-105.843,0
1496178977.258,-1685.651,177.656,-223.076,-426.285,0
1496178977.259,-904.268,798.029,363.286,141.280,0
1496178977.259,-1235.182,-146.082,252.993,465.143,0
1496178977.285,-462.334,490.499,839.374,1044.930,0
1496178977.285,-796.554,-464.159,718.347,1357.924,0
1496178977.285,-1547.268,-1080.019,144.478,792.743,0
1496178977.285,-1225.750,-131.242,255.996,472.656,0
1496178977.287,-463.246,493.023,838.914,1041.048,0
1496178977.287,-807.523,-464.896,722.225,1359.042,0
1496178977.315,-1553.547,-1081.160,139.721,786.359,0
1496178977.315,-1216.588,-122.521,259.519,472.839,0
1496178977.315,-464.264,489.156,842.354,1048.831,0
1496178977.315,-810.201,-470.334,712.509,1361.795,0
1496178977.317,-1548.655,-1076.837,137.462,780.151,0
1496178977.317,-1208.087,-128.568,257.806,471.201,0
1496178977.375,-467.746,488.906,838.839,1049.930,0
1496178977.375,-817.796,-484.201,714.663,1364.925,0
1496178977.375,-1545.155,-1081.156,136.972,779.518,0
1496178977.375,-1194.855,-117.281,259.803,476.949,0
1496178977.376,-469.619,485.877,835.768,1052.847,0
1496178977.376,-838.407,-490.824,704.419,1354.573,0
1496178977.377,-1538.961,-1071.388,130.532,777.951,0
1496178977.377,-1193.980,-105.400,268.693,477.088,0
1496178977.378,-465.995,480.551,853.110,1063.528,0
1496178977.378,-833.313,-490.944,717.651,1358.792,0
1496178977.379,-1541.706,-1074.761,124.802,768.059,0
1496178977.379,-1181.096,-100.811,277.044,477.813,0
1496178977.405,-478.288,485.925,847.314,1057.638,0
1496178977.405,-853.082,478.393,701.147,1350.844,0
1496178977.405,-1538.748,-81.578,126.205,769.929,0
1496178977.405,-1175.770,889.204,277.688,477.768,0
1496178977.407,-480.876,1442.401,852.740,1062.234,0
1496178977.407,-858.449,468.067,695.197,1349.662,0
1496178977.435,-1533.804,-84.840,130.820,764.645,0
1496178977.435,-1162.198,-82.919,278.780,481.164,0
1496178977.435,-473.800,487.761,851.341,1070.735,0
1496178977.435,-861.254,470.562,688.835,1355.332,0
1496178977.437,-1529.727,-82.285,126.104,765.875,0
1496178977.437,-1150.948,-70.484,282.157,486.430,0
1496178977.465,-484.560,482.402,849.782,1071.498,0
1496178977.465,-868.947,459.521,702.179,1354.969,0
1496178977.465,-1523.534,-76.025,121.986,764.817,0
1496178977.465,-1140.252,901.389,283.806,487.672,0
1496178977.467,-478.169,1463.348,856.510,1072.074,0
1496178977.467,-879.965,1429.270,697.082,1350.841,0
1496178977.496,-1526.354,905.318,128.568,759.372,0
1496178977.496,-1146.951,905.420,285.246,487.952,0
1496178977.496,-490.293,1453.232,851.947,1074.049,0
1496178977.496,-884.950,1429.266,690.960,1347.478,0
1496178977.498,-1526.964,889.535,116.518,754.308,0
1496178977.498,-1131.774,917.953,287.710,486.280,0
1496178977.526,-496.606,1449.069,853.267,1077.878,0
1496178977.526,-893.537,1422.613,685.552,1344.774,0
1496178977.526,-1512.647,900.209,122.992,754.457,0
1496178977.526,-1121.209,923.783,292.109,494.613,0
1496178977.527,-496.109,1452.431,855.220,1079.920,0
1496178977.527,-902.367,1423.331,679.403,1346.341,0
1496178977.555,-1509.169,911.548,125.045,752.625,0
1496178977.555,-1107.151,938.163,298.683,493.734,0
1496178977.555,-491.756,1446.156,863.238,1087.307,0
1496178977.556,-906.376,1418.529,678.225,1348.167,0
1496178977.557,-1510.115,899.794,125.064,750.452,0
1496178977.557,-1100.516,949.207,307.203,499.318,0
1496178977.585,-497.253,1441.612,859.835,1090.897,0
1496178977.585,-924.836,1398.259,668.056,1339.094,0
1496178977.585,-1503.750,918.112,122.315,748.451,0
1496178977.585,-1101.156,947.857,295.119,492.463,0
1496178977.587,-501.199,1443.287,860.912,1096.092,0
1496178977.587,-931.400,1398.857,668.831,1335.859,0
1496178977.615,-1504.951,923.000,121.736,742.606,0
1496178977.615,-1086.331,952.375,309.436,500.470,0
1496178977.615,-504.797,1432.494,858.485,1092.587,0
1496178977.615,-934.788,1394.706,665.584,1337.500,0
1496178977.617,-1505.310,910.695,117.382,736.622,0
1496178977.617,-1078.395,968.071,308.953,498.716,0
1496178977.645,-512.576,1437.554,858.298,1094.641,0
1496178977.645,-945.458,1378.310,661.448,1332.833,0
1496178977.645,-1506.847,905.819,116.137,735.081,0
1496178977.645,-1069.639,963.912,320.603,504.288,0
1496178977.647,-511.330,1432.729,866.540,1102.161,0
1496178977.647,-953.409,1376.721,657.787,1334.647,0
1496178977.705,-1494.651,924.365,122.693,733.716,0
1496178977.705,-1058.708,971.519,318.886,508.189,0
1496178977.706,-517.752,1433.145,861.256,1099.884,0
1496178977.706,-959.860,1371.474,664.810,1329.172,0
1496178977.707,-1490.728,918.991,113.201,731.345,0
1496178977.707,-1057.795,971.201,325.491,500.713,0
1496178977.708,-524.637,1424.169,865.407,1106.709,0
1496178977.708,-971.865,1368.010,653.718,1328.962,0
1496178977.708,-1489.404,929.189,117.637,729.378,0
1496178977.708,-1050.577,985.267,320.064,503.787,0
1496178977.710,-525.205,1432.890,866.701,1109.267,0
1496178977.710,-982.554,1352.666,644.921,1321.000,0
1496178977.735,-1483.450,915.030,111.062,721.071,0
1496178977.735,-1041.672,987.051,329.253,511.570,0
1496178977.735,-530.490,1423.421,860.261,1110.326,0
